Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
2586,243.882,54.1684,1C_1P,0.9969,243.8847,54.1662,243.8773,54.1709,243.8818,54.168,2451p545_ac51-013198,243.8817,54.1684,2451p545_ac51-013198,243.8817,54.1684,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2586_infraredctmask_pred.png
2586,243.882,54.1684,1C_1P,0.9924,243.8789,54.1572,243.8739,54.1606,243.8769,54.1587,-,243.8817,54.1684,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2586_infraredctmask_pred.png
2586,243.882,54.1684,1C_1P,0.9915,243.8693,54.1613,243.866,54.1635,243.8678,54.1622,-,243.8817,54.1684,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2586_infraredctmask_pred.png
1664,244.608,55.3706,1C_1P,0.982,244.5719,55.377,244.5649,55.3816,244.5676,55.3792,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1664_infraredctmask_pred.png
1664,244.608,55.3706,1C_1P,0.9791,244.5924,55.3913,244.5888,55.3936,244.591,55.3922,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1664_infraredctmask_pred.png
1664,244.608,55.3706,1C_1P,0.9083,244.6179,55.3703,244.6125,55.374,244.6158,55.372,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1664_infraredctmask_pred.png
6456,240.238,55.2253,1C_1P,0.995,240.2431,55.2227,240.2332,55.2283,240.2384,55.2252,2400p545_ac51-059235,240.2391,55.2257,2400p545_ac51-059235,240.2391,55.2257,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6456_infraredctmask_pred.png
59,246.339,55.0738,1C_1P,0.9997,246.3408,55.0719,246.3348,55.0762,246.3388,55.0736,2451p545_ac51-051220,246.3389,55.0739,2451p545_ac51-051220,246.3389,55.0739,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_59_infraredctmask_pred.png
4742,242.277,55.3135,1C_1P,0.9993,242.2793,55.312,242.2721,55.3163,242.2769,55.3139,2426p560_ac51-009080,242.2763,55.3146,2426p560_ac51-009080,242.2763,55.3146,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4742_infraredctmask_pred.png
1447,244.737,53.9917,1C_1P,0.9935,244.7041,54.0056,244.6987,54.0094,244.7015,54.0073,2451p545_ac51-010237,244.7376,53.9921,2451p545_ac51-007992,244.7013,54.0076,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1447_infraredctmask_pred.png
1447,244.737,53.9917,1C_1P,0.9903,244.7432,53.9891,244.7336,53.9953,244.7373,53.9919,2451p545_ac51-010237,244.7376,53.9921,2451p545_ac51-010237,244.7376,53.9921,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1447_infraredctmask_pred.png
327,245.886,55.7333,1C_1P,0.9981,245.8892,55.7318,245.8844,55.735,245.8864,55.733,2453p560_ac51-021288,245.8861,55.7332,2453p560_ac51-021288,245.8861,55.7332,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_327_infraredctmask_pred.png
4396,242.553,54.5918,1C_1P,0.9939,242.5939,54.5849,242.587,54.5893,242.5908,54.5868,2425p545_ac51-031185,242.5536,54.592,2425p545_ac51-030799,242.5136,54.5758,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4396_infraredctmask_pred.png
4396,242.553,54.5918,1C_1P,0.9915,242.5171,54.5745,242.5129,54.5772,242.5142,54.5754,2425p545_ac51-031185,242.5536,54.592,2425p545_ac51-031185,242.5536,54.592,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4396_infraredctmask_pred.png
1473,244.814,56.4295,1C_1P,0.9959,244.7873,56.4359,244.7828,56.4388,244.7847,56.4373,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1473_infraredctmask_pred.png
1473,244.814,56.4295,1C_1P,0.9925,244.8274,56.4079,244.8235,56.4105,244.8264,56.409,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1473_infraredctmask_pred.png
2923,243.617,53.4006,1C_1P,0.9678,243.6199,53.4001,243.6167,53.4021,243.6178,53.4007,2441p530_ac51-042069,243.6173,53.4013,2441p530_ac51-042069,243.6173,53.4013,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2923_infraredctmask_pred.png
243,245.992,55.942,1C_2P,0.982,245.9985,55.9381,245.985,55.9469,245.9921,55.9418,2453p560_ac51-029020,245.9915,55.9411,2453p560_ac51-029020,245.9915,55.9411,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_243_infraredctmask_pred.png
1736,244.564,55.8975,1C_1P,0.9942,244.5697,55.8943,244.557,55.9019,244.5636,55.8976,2453p560_ac51-034771,244.564,55.8944,2453p560_ac51-034771,244.564,55.8944,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1736_infraredctmask_pred.png
1125,244.986,54.2282,1C_1P,0.9638,244.9497,54.2333,244.9465,54.2353,244.9478,54.2339,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1125_infraredctmask_pred.png
5209,241.896,55.04,1C_1P,0.9956,241.9233,55.047,241.9166,55.0512,241.9211,55.049,2425p545_ac51-059635,241.8954,55.0402,2425p545_ac51-059595,241.9212,55.0492,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5209_infraredctmask_pred.png
5209,241.896,55.04,1C_1P,0.9872,241.8812,55.0319,241.8772,55.0343,241.8802,55.0328,2425p545_ac51-059635,241.8954,55.0402,2425p545_ac51-059575,241.8807,55.0324,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5209_infraredctmask_pred.png
4218,242.665,55.586,1C_1P,0.9978,242.6679,55.5838,242.6611,55.5882,242.6645,55.5856,2426p560_ac51-018636,242.6651,55.5866,2426p560_ac51-018636,242.6651,55.5866,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4218_infraredctmask_pred.png
4218,242.665,55.586,1C_1P,0.9748,242.6939,55.5682,242.6902,55.5704,242.6938,55.5692,2426p560_ac51-018636,242.6651,55.5866,2426p560_ac51-018401,242.6949,55.5697,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4218_infraredctmask_pred.png
2352,244.086,54.3795,2C_2P,0.8181,244.1033,54.3733,244.0828,54.3853,244.0884,54.3795,2451p545_ac51-037733,244.0827,54.3792,2451p545_ac51-037733,244.0827,54.3792,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2352_infraredctmask_pred.png
3416,243.263,54.7813,1C_1P,0.9258,243.2262,54.7659,243.2216,54.7689,243.2246,54.7672,-,243.2635,54.7817,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3416_infraredctmask_pred.png
1229,244.976,55.8084,1C_1P,0.9985,244.9804,55.8208,244.9769,55.8233,244.9792,55.8223,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1229_infraredctmask_pred.png
1229,244.976,55.8084,1C_1P,0.8239,244.9905,55.8294,244.9874,55.8317,244.9889,55.8306,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1229_infraredctmask_pred.png
2478,243.969,54.3909,1C_1P,0.9961,243.9698,54.3901,243.9664,54.3924,243.9694,54.3909,2451p545_ac51-036682,243.969,54.3911,2451p545_ac51-036682,243.969,54.3911,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2478_infraredctmask_pred.png
512,245.645,55.9046,1C_1P,0.9988,245.6477,55.9023,245.6395,55.9077,245.6448,55.9044,2453p560_ac51-028809,245.6445,55.9048,2453p560_ac51-028809,245.6445,55.9048,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_512_infraredctmask_pred.png
512,245.645,55.9046,1C_1P,0.9979,245.6788,55.9135,245.6699,55.9193,245.6752,55.9162,2453p560_ac51-028809,245.6445,55.9048,2453p560_ac51-028706,245.6747,55.9162,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_512_infraredctmask_pred.png
3734,243.033,56.0072,1C_1P,0.9998,243.0358,56.0051,243.0281,56.0096,243.0333,56.0069,2426p560_ac51-028758,243.0332,56.0063,2426p560_ac51-028758,243.0332,56.0063,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3734_infraredctmask_pred.png
1247,244.912,54.6451,1C_1P,0.9978,244.9403,54.6509,244.9364,54.653,244.94,54.6516,2451p545_ac51-031662,244.9128,54.6449,2451p545_ac51-031662,244.9128,54.6449,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1247_infraredctmask_pred.png
708,245.338,53.9152,1C_1P,0.996,245.3521,53.9275,245.3478,53.9304,245.3506,53.9289,2451p545_ac51-005798,245.3383,53.9152,2451p545_ac51-006001,245.3484,53.93,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_708_infraredctmask_pred.png
708,245.338,53.9152,1C_1P,0.9939,245.3423,53.9128,245.3347,53.9178,245.3383,53.9151,2451p545_ac51-005798,245.3383,53.9152,2451p545_ac51-005798,245.3383,53.9152,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_708_infraredctmask_pred.png
708,245.338,53.9152,1C_1P,0.971,245.3754,53.9249,245.3704,53.9283,245.3733,53.9265,2451p545_ac51-005798,245.3383,53.9152,2451p545_ac51-006021,245.3728,53.9267,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_708_infraredctmask_pred.png
382,245.81,55.7657,1C_1P,0.9989,245.8037,55.757,245.7983,55.7609,245.8003,55.7586,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_382_infraredctmask_pred.png
3320,243.336,53.5927,1C_1P,0.9969,243.3576,53.6054,243.3509,53.6096,243.3554,53.6073,2441p530_ac51-060363,243.3361,53.5927,2441p530_ac51-060274,243.3548,53.6081,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3320_infraredctmask_pred.png
4723,242.315,54.4622,1C_1P,0.999,242.318,54.4604,242.311,54.4646,242.3154,54.4623,2425p545_ac51-030815,242.3154,54.4625,2425p545_ac51-030815,242.3154,54.4625,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4723_infraredctmask_pred.png
627,245.511,55.6833,1C_1P,0.9956,245.54,55.6987,245.5309,55.7047,245.5372,55.7015,2453p560_ac51-019862,245.5099,55.6829,2453p560_ac51-018971,245.5369,55.7018,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_627_infraredctmask_pred.png
627,245.511,55.6833,1C_1P,0.9955,245.5537,55.6935,245.5447,55.6994,245.5507,55.6961,2453p560_ac51-019862,245.5099,55.6829,2453p560_ac51-018613,245.5524,55.6971,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_627_infraredctmask_pred.png
639,245.403,53.9388,1C_1P,0.9981,245.4059,53.9366,245.3991,53.9414,245.4036,53.9386,2451p545_ac51-002763,245.4035,53.9391,2451p545_ac51-002763,245.4035,53.9391,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_639_infraredctmask_pred.png
639,245.403,53.9388,1C_1P,0.998,245.3968,53.9504,245.3927,53.953,245.3956,53.9516,2451p545_ac51-002763,245.4035,53.9391,2451p545_ac51-003081,245.3956,53.9518,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_639_infraredctmask_pred.png
5746,241.387,54.7876,1C_1P,0.9956,241.3544,54.7854,241.349,54.7889,241.3514,54.7872,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5746_infraredctmask_pred.png
5746,241.387,54.7876,1C_1P,0.988,241.3613,54.7718,241.3577,54.7741,241.3604,54.7726,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5746_infraredctmask_pred.png
5746,241.387,54.7876,1C_1P,0.9818,241.3512,54.7642,241.3452,54.7679,241.3492,54.7657,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5746_infraredctmask_pred.png
5746,241.387,54.7876,1C_1P,0.9802,241.3671,54.7765,241.3603,54.7808,241.3645,54.7783,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5746_infraredctmask_pred.png
4747,242.258,55.8361,1C_1P,0.945,242.2985,55.858,242.2928,55.8613,242.2955,55.8592,2426p560_ac51-015828,242.2584,55.8364,2426p560_ac51-016253,242.2955,55.8597,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4747_infraredctmask_pred.png
4747,242.258,55.8361,2C_2P,0.9467,242.2596,55.8359,242.2522,55.8406,242.2568,55.8384,2426p560_ac51-015828,242.2584,55.8364,2426p560_ac51-015828,242.2584,55.8364,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4747_infraredctmask_pred.png
4964,242.093,55.1775,1C_1P,0.9954,242.0982,55.1753,242.0889,55.1808,242.0928,55.1777,2425p545_ac51-060157,242.093,55.1779,2425p545_ac51-060157,242.093,55.1779,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4964_infraredctmask_pred.png
2921,243.645,56.0284,2C_2P,0.9995,243.6407,56.0196,243.6295,56.0262,243.634,56.0223,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2921_infraredctmask_pred.png
654,245.439,54.7901,1C_1P,0.9974,245.4275,54.7938,245.4234,54.7963,245.4267,54.7951,2451p545_ac51-046954,245.4396,54.791,2451p545_ac51-046379,245.4269,54.7951,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_654_infraredctmask_pred.png
654,245.439,54.7901,1C_1P,0.9925,245.4416,54.7883,245.4345,54.7931,245.4388,54.7904,2451p545_ac51-046954,245.4396,54.791,2451p545_ac51-046954,245.4396,54.791,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_654_infraredctmask_pred.png
768,245.357,55.602,1C_1P,0.997,245.3946,55.5881,245.3894,55.5917,245.3929,55.5896,2453p560_ac51-018845,245.3569,55.6024,2453p560_ac51-020028,245.3923,55.5898,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_768_infraredctmask_pred.png
4177,242.715,54.3777,1C_1P,0.9989,242.6819,54.3799,242.6787,54.3818,242.6807,54.3806,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4177_infraredctmask_pred.png
1271,244.943,55.7616,1C_1P,0.9901,244.9557,55.7742,244.9435,55.7816,244.9515,55.7778,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1271_infraredctmask_pred.png
1271,244.943,55.7616,1C_1P,0.8755,244.9107,55.7652,244.907,55.7677,244.9109,55.7661,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1271_infraredctmask_pred.png
3073,243.516,54.0345,1C_1P,0.9668,243.5457,54.046,243.5405,54.0494,243.5431,54.0476,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3073_infraredctmask_pred.png
3073,243.516,54.0345,1C_1P,0.9513,243.5477,54.0397,243.5427,54.0432,243.5454,54.0417,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3073_infraredctmask_pred.png
4914,242.155,54.2579,1C_1P,0.9927,242.1528,54.2373,242.1447,54.2425,242.1482,54.2393,2425p545_ac51-015649,242.1548,54.2579,2425p545_ac51-015458,242.148,54.2396,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4914_infraredctmask_pred.png
4914,242.155,54.2579,1C_1P,0.9734,242.1579,54.2558,242.1511,54.26,242.1547,54.2576,2425p545_ac51-015649,242.1548,54.2579,2425p545_ac51-015649,242.1548,54.2579,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4914_infraredctmask_pred.png
3369,243.303,53.8118,1C_1P,0.9853,243.3408,53.8248,243.3355,53.8283,243.3391,53.8265,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3369_infraredctmask_pred.png
3369,243.303,53.8118,1C_1P,0.9357,243.293,53.8333,243.2898,53.8353,243.2917,53.8341,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3369_infraredctmask_pred.png
3817,242.968,54.0258,1C_1P,0.9927,242.9739,54.0226,242.9631,54.0294,242.9683,54.0257,2425p545_ac51-004210,242.968,54.0261,2425p545_ac51-004210,242.968,54.0261,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3817_infraredctmask_pred.png
3776,242.986,56.0362,1C_3P,0.9839,242.9936,56.0308,242.964,56.0465,242.9812,56.0373,2426p560_ac51-028738,242.984,56.0361,2426p560_ac51-028738,242.984,56.0361,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3776_infraredctmask_pred.png
301,245.825,54.3577,1C_1P,0.9983,245.7937,54.3502,245.7899,54.3529,245.7916,54.351,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_301_infraredctmask_pred.png
3286,243.375,55.8012,1C_1P,0.9937,243.3526,55.8109,243.3494,55.813,243.3513,55.8118,2426p560_ac51-021607,243.3756,55.8019,2426p560_ac51-021387,243.3517,55.8122,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3286_infraredctmask_pred.png
6265,240.9,53.6664,1C_1P,0.9975,240.9364,53.6772,240.9293,53.6815,240.9324,53.6793,2416p530_ac51-060030,240.8989,53.667,2416p530_ac51-060381,240.9325,53.6804,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6265_infraredctmask_pred.png
1388,244.815,55.086,1C_3P,0.9602,244.8384,55.081,244.8009,55.1029,244.8208,55.092,2451p545_ac51-059725,244.8186,55.0902,2451p545_ac51-059725,244.8186,55.0902,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1388_infraredctmask_pred.png
3789,242.983,55.1039,1C_1P,0.9983,242.9836,55.1029,242.9796,55.1052,242.9829,55.104,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3789_infraredctmask_pred.png
2394,244.044,54.7197,1C_1P,0.9938,244.0468,54.7255,244.0416,54.729,244.0437,54.7271,-,244.0443,54.7198,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2394_infraredctmask_pred.png
1723,244.547,54.9875,1C_1P,0.9992,244.528,54.9868,244.5245,54.9893,244.5261,54.9879,2451p545_ac51-041126,244.5469,54.9877,2451p545_ac51-041057,244.5434,55.0096,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1723_infraredctmask_pred.png
1723,244.547,54.9875,1C_1P,0.9973,244.5454,55.0084,244.5414,55.0111,244.5436,55.0096,2451p545_ac51-041126,244.5469,54.9877,2451p545_ac51-041126,244.5469,54.9877,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1723_infraredctmask_pred.png
216,245.948,54.7176,1C_1P,0.9873,245.9523,54.7139,245.9407,54.7216,245.9477,54.7173,2451p545_ac51-049752,245.9478,54.7177,2451p545_ac51-049752,245.9478,54.7177,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_216_infraredctmask_pred.png
4700,242.329,54.6687,1C_1P,0.9955,242.3341,54.6593,242.3287,54.6628,242.3312,54.6609,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4700_infraredctmask_pred.png
4700,242.329,54.6687,1C_1P,0.9232,242.3707,54.6538,242.3678,54.6558,242.3701,54.6545,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4700_infraredctmask_pred.png
1387,244.832,55.4203,1C_1P,0.9989,244.8331,55.4191,244.8282,55.4225,244.8316,55.4205,2453p560_ac51-008306,244.8316,55.4208,2453p560_ac51-008306,244.8316,55.4208,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1387_infraredctmask_pred.png
6462,240.167,55.7868,1C_1P,0.9996,240.169,55.7853,240.1626,55.7891,240.1669,55.7869,2399p560_ac51-019333,240.1675,55.7868,2399p560_ac51-019333,240.1675,55.7868,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6462_infraredctmask_pred.png
3943,242.849,56.1703,1C_1P,0.9968,242.8346,56.1742,242.8286,56.1777,242.8329,56.1759,2426p560_ac51-031723,242.8493,56.1703,2426p560_ac51-031696,242.8329,56.1762,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3943_infraredctmask_pred.png
3943,242.849,56.1703,1C_1P,0.9943,242.8709,56.1724,242.867,56.1747,242.8699,56.1735,2426p560_ac51-031723,242.8493,56.1703,2426p560_ac51-031721,242.8703,56.1738,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3943_infraredctmask_pred.png
1516,244.702,54.3618,1C_1P,0.9972,244.741,54.3513,244.7376,54.3537,244.7401,54.3522,2451p545_ac51-016211,244.7018,54.3626,2451p545_ac51-033481,244.7403,54.3526,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1516_infraredctmask_pred.png
5906,241.261,54.4077,1C_1P,0.9788,241.2633,54.4068,241.2587,54.4095,241.2612,54.4078,2400p545_ac51-027423,241.2629,54.4095,2400p545_ac51-027423,241.2629,54.4095,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5906_infraredctmask_pred.png
1546,244.733,55.9115,1C_1P,0.9914,244.7249,55.9058,244.721,55.9082,244.7242,55.907,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1546_infraredctmask_pred.png
1546,244.733,55.9115,1C_1P,0.984,244.7267,55.9242,244.7207,55.928,244.7233,55.9262,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1546_infraredctmask_pred.png
1546,244.733,55.9115,1C_1P,0.9743,244.6932,55.9067,244.6899,55.9089,244.6914,55.9078,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1546_infraredctmask_pred.png
1546,244.733,55.9115,1C_1P,0.9122,244.7156,55.9238,244.7119,55.9262,244.7136,55.9251,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1546_infraredctmask_pred.png
2967,243.602,55.9102,1C_1P,0.998,243.6045,55.9089,243.5988,55.9125,243.6023,55.9105,2426p560_ac51-026968,243.6025,55.911,2426p560_ac51-026968,243.6025,55.911,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2967_infraredctmask_pred.png
2967,243.602,55.9102,1C_1P,0.9808,243.6415,55.9171,243.6359,55.9206,243.6396,55.9185,2426p560_ac51-026968,243.6025,55.911,2426p560_ac51-026199,243.6396,55.919,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2967_infraredctmask_pred.png
4780,242.275,54.0518,1C_1P,0.9654,242.2486,54.0589,242.239,54.0646,242.2446,54.0614,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4780_infraredctmask_pred.png
4780,242.275,54.0518,2C_2P,0.823,242.2658,54.0583,242.2562,54.0643,242.261,54.061,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4780_infraredctmask_pred.png
39,246.514,56.2867,1C_1P,0.9972,246.517,56.2844,246.5091,56.2897,246.5139,56.2867,2453p560_ac51-051228,246.5137,56.287,2453p560_ac51-051228,246.5137,56.287,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_39_infraredctmask_pred.png
5076,242.033,54.1435,1C_1P,0.9988,242.0639,54.1539,242.06,54.1561,242.0621,54.155,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5076_infraredctmask_pred.png
5076,242.033,54.1435,1C_1P,0.9957,242.0666,54.1294,242.0629,54.1319,242.0658,54.1303,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5076_infraredctmask_pred.png
5076,242.033,54.1435,1C_1P,0.9899,242.0201,54.1424,242.0176,54.144,242.019,54.143,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5076_infraredctmask_pred.png
6377,240.575,55.2109,1C_1P,0.9908,240.5996,55.2244,240.5961,55.2262,240.5986,55.2251,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6377_infraredctmask_pred.png
2168,244.264,55.912,1C_1P,0.9968,244.2912,55.8933,244.2875,55.8959,244.2904,55.8943,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2168_infraredctmask_pred.png
